date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:44:09	168833/168833	---M--	200	added ('OK')	image/png	etag:%221da5cbce960fd81%22	https://tamimicontracting.com/uploads/listing-bod/Saleh_Al_Tamimi____Head_of_Strategy___Investment.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/listing-bod/Saleh_Al_Tamimi____Head_of_Strategy___Investment.png	(from https://tamimicontracting.com/en/board-of-directors)
18:44:10	240526/240526	---M--	200	added ('OK')	image/jpeg	etag:%221d92e77c711c58e%22	https://tamimicontracting.com/uploads/em_bg.jpg	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/em_bg.jpg	(from https://tamimicontracting.com/en/executive-management)
18:44:11	232695/232695	---M--	200	added ('OK')	image/png	etag:%221d92f2fd193b277%22	https://tamimicontracting.com/uploads/exective-management/tamimi_ceo_2.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/exective-management/tamimi_ceo_2.png	(from https://tamimicontracting.com/en/executive-management)
18:44:12	182855/182855	---M--	200	added ('OK')	image/png	etag:%221d93615ccab8047%22	https://tamimicontracting.com/uploads/listing/joseph_new.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/listing/joseph_new.png	(from https://tamimicontracting.com/en/executive-management)
18:44:12	8820/8820	---M--	200	added ('OK')	image/png	etag:%221d92e37eb4e78f4%22	https://tamimicontracting.com/uploads/listing/avatar_1.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/listing/avatar_1.png	(from https://tamimicontracting.com/en/executive-management)
18:44:14	208300/208300	---M--	200	added ('OK')	image/png	etag:%221d971408f4975ac%22	https://tamimicontracting.com/uploads/listing/Salem_Abdul_Mohsen_Al_Tamimi.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/listing/Salem_Abdul_Mohsen_Al_Tamimi.png	(from https://tamimicontracting.com/en/executive-management)
18:44:15	192923/192923	---M--	200	added ('OK')	image/png	etag:%221d9710e84743e1b%22	https://tamimicontracting.com/uploads/listing/Camil_J_Abi_Hachem.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/listing/Camil_J_Abi_Hachem.png	(from https://tamimicontracting.com/en/executive-management)
18:44:15	177806/177806	---M--	200	added ('OK')	image/png	etag:%221d92f4194cff58e%22	https://tamimicontracting.com/uploads/listing/ssst_3.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/listing/ssst_3.png	(from https://tamimicontracting.com/en/executive-management)
18:44:16	179161/179161	---M--	200	added ('OK')	image/png	etag:%221d92f40846a2359%22	https://tamimicontracting.com/uploads/listing/sssst_2.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/listing/sssst_2.png	(from https://tamimicontracting.com/en/executive-management)
18:44:17	248300/248300	---M--	200	added ('OK')	image/png	etag:%221d9361614cba56c%22	https://tamimicontracting.com/uploads/listing/malek_new.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/listing/malek_new.png	(from https://tamimicontracting.com/en/executive-management)
18:44:18	192570/192570	---M--	200	added ('OK')	image/png	etag:%221d93615f19f4d3a%22	https://tamimicontracting.com/uploads/listing/amit_new.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/listing/amit_new.png	(from https://tamimicontracting.com/en/executive-management)
18:44:18	165668/165668	---M--	200	added ('OK')	image/png	etag:%221d92ffbc5733424%22	https://tamimicontracting.com/uploads/listing/edwino.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/listing/edwino.png	(from https://tamimicontracting.com/en/executive-management)
18:44:20	188959/188959	---M--	200	added ('OK')	image/png	etag:%221d93615abe2169f%22	https://tamimicontracting.com/uploads/listing/anas_new.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/listing/anas_new.png	(from https://tamimicontracting.com/en/executive-management)
18:44:21	228722/228722	---M--	200	added ('OK')	image/png	etag:%221d972c66a7c9072%22	https://tamimicontracting.com/uploads/listing/diaa_obeidat_1.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/listing/diaa_obeidat_1.png	(from https://tamimicontracting.com/en/executive-management)
18:44:21	185445/185445	---M--	200	added ('OK')	image/png	etag:%221d97140a851dd65%22	https://tamimicontracting.com/uploads/listing/Jonathan_Cheock_Gamba.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/listing/Jonathan_Cheock_Gamba.png	(from https://tamimicontracting.com/en/executive-management)
18:44:22	208094/208094	---M--	200	added ('OK')	image/png	etag:%221d93615d9c515de%22	https://tamimicontracting.com/uploads/listing/jaffar_new.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/listing/jaffar_new.png	(from https://tamimicontracting.com/en/executive-management)
18:44:23	117449/117449	---M--	200	added ('OK')	image/jpeg	etag:%221d8b6eed9ccd5c9%22	https://tamimicontracting.com/uploads/Img_BG_5.jpg	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/Img_BG_5.jpg	(from https://tamimicontracting.com/en/our-sister-companies)
18:44:23	8843/8843	---M--	200	added ('OK')	image/png	etag:%221d95b2cd8e97a8b%22	https://tamimicontracting.com/uploads/our-sister-companies/tamimi_real_estate.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/our-sister-companies/tamimi_real_estate.png	(from https://tamimicontracting.com/en/our-sister-companies)
18:44:24	5975/5975	---M--	200	added ('OK')	image/png	etag:%221d8b6eeddf92bd7%22	https://tamimicontracting.com/uploads/our-sister-companies/osc_1.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/our-sister-companies/osc_1.png	(from https://tamimicontracting.com/en/our-sister-companies)
18:44:25	3813/3813	---M--	200	added ('OK')	image/png	etag:%221d8b6eeddf93265%22	https://tamimicontracting.com/uploads/our-sister-companies/osc_2.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/our-sister-companies/osc_2.png	(from https://tamimicontracting.com/en/our-sister-companies)
18:44:26	7453/7453	---M--	200	added ('OK')	image/png	etag:%221d8b6eeddf9219d%22	https://tamimicontracting.com/uploads/our-sister-companies/osc_4_1.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/our-sister-companies/osc_4_1.png	(from https://tamimicontracting.com/en/our-sister-companies)
18:44:27	6131/6131	---M--	200	added ('OK')	image/png	etag:%221d9710c39f44473%22	https://tamimicontracting.com/uploads/our-sister-companies/Aviation.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/our-sister-companies/Aviation.png	(from https://tamimicontracting.com/en/our-sister-companies)
18:44:28	9866/9866	---M--	200	added ('OK')	image/jpeg	etag:%221db7b82c6dead0a%22	https://tamimicontracting.com/uploads/our-sister-companies/TAM_7_logo__03_July_2024_Page_2.jpg	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/our-sister-companies/TAM_7_logo__03_July_2024_Page_2.jpg	(from https://tamimicontracting.com/en/our-sister-companies)
18:44:29	4727/4727	---M--	200	added ('OK')	image/jpeg	etag:%221d967948ea2f2f7%22	https://tamimicontracting.com/uploads/our-sister-companies/tamimi_manufacturing_company_option_4.jpg	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/our-sister-companies/tamimi_manufacturing_company_option_4.jpg	(from https://tamimicontracting.com/en/our-sister-companies)
18:44:30	26988/26988	---M--	200	added ('OK')	image/png	etag:%221d970f96f431f6c%22	https://tamimicontracting.com/uploads/our-sister-companies/Al_Maghraby_new_new_new.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/our-sister-companies/Al_Maghraby_new_new_new.png	(from https://tamimicontracting.com/en/our-sister-companies)
18:44:30	5791/5791	---M--	200	added ('OK')	image/png	etag:%221d8b6eeddf92a1f%22	https://tamimicontracting.com/uploads/our-sister-companies/osc_6i.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/our-sister-companies/osc_6i.png	(from https://tamimicontracting.com/en/our-sister-companies)
18:44:31	5774/5774	---M--	200	added ('OK')	image/jpeg	etag:%221db7b83dad6ab8e%22	https://tamimicontracting.com/uploads/our-sister-companies/Prime_Choice.jpg	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/our-sister-companies/Prime_Choice.jpg	(from https://tamimicontracting.com/en/our-sister-companies)
18:44:33	188851/188851	---M--	200	added ('OK')	image/jpeg	etag:%221d9574f03143133%22	https://tamimicontracting.com/uploads/shutterstock_694253248.jpg	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/shutterstock_694253248.jpg	(from https://tamimicontracting.com/en/business-strategy)
18:44:34	94120/94120	---M--	200	added ('OK')	image/jpeg	etag:%221d9574f4c664fa8%22	https://tamimicontracting.com/uploads/business-strategy/shutterstock_1938189982acac.jpg	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/business-strategy/shutterstock_1938189982acac.jpg	(from https://tamimicontracting.com/en/business-strategy)
18:44:35	4617/4617	---MCZ	200	added ('OK')	text/css	etag:%221db1d65ed6ffd89%22	https://tamimicontracting.com/en/assets/css/nice-select.css	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/assets/css/nice-select.css	(from https://tamimicontracting.com/en/certificates)
18:44:36	76113/76113	---M--	200	added ('OK')	image/jpeg	etag:%221d8b6eeda649cd1%22	https://tamimicontracting.com/uploads/Img_BG_8.jpg	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/Img_BG_8.jpg	(from https://tamimicontracting.com/en/certificates)
18:44:38	86750/86750	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20Jul%202025%2013:14:37%20GMT	https://tamimicontracting.com/en/certificates?selectedCategory=all	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/certificates5e5c.html	(from https://tamimicontracting.com/en/certificates)
18:44:40	76983/76983	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20Jul%202025%2013:14:39%20GMT	https://tamimicontracting.com/en/certificates?selectedCategory=certificate-lisitng	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/certificates9a92.html	(from https://tamimicontracting.com/en/certificates)
18:44:42	72425/72425	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20Jul%202025%2013:14:41%20GMT	https://tamimicontracting.com/en/certificates?selectedCategory=iso	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/certificates718a.html	(from https://tamimicontracting.com/en/certificates)
18:44:47	135256/135256	---M--	200	added ('OK')	image/png	etag:%221da49f8ad5936d8%22	https://tamimicontracting.com/uploads/iso/iktva_Certificate_2022.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/iso/iktva_Certificate_2022.png	(from https://tamimicontracting.com/en/certificates)
18:44:47	1097876/1097876	---M--	200	added ('OK')	image/png	etag:%221db835992644714%22	https://tamimicontracting.com/uploads/iso/iktva_Certificate.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/iso/iktva_Certificate.png	(from https://tamimicontracting.com/en/certificates)
18:44:49	20845/20845	---M--	200	added ('OK')	image/png	etag:%221da3d4918decd6d%22	https://tamimicontracting.com/uploads/iso/Saudi_Aramco_logo__1_.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/iso/Saudi_Aramco_logo__1_.png	(from https://tamimicontracting.com/en/certificates)
18:44:49	371455/371455	---M--	200	added ('OK')	image/png	etag:%221da3d4930b38aff%22	https://tamimicontracting.com/uploads/iso/ARAMCO___Certificat_of_Apprciation___Wellsite_Project.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/iso/ARAMCO___Certificat_of_Apprciation___Wellsite_Project.png	(from https://tamimicontracting.com/en/certificates)
18:44:50	368381/368381	---M--	200	added ('OK')	image/jpeg	etag:%221db83591f6e8ffd%22	https://tamimicontracting.com/uploads/iso/________________________31_7_2025.jpg	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/iso/________________________31_7_2025.jpg	(from https://tamimicontracting.com/en/certificates)
18:44:51	52179/52179	---M--	200	added ('OK')	image/png	etag:%221d97122ae393a53%22	https://tamimicontracting.com/uploads/iso/Local_conten_17.04.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/iso/Local_conten_17.04.png	(from https://tamimicontracting.com/en/certificates)
18:44:52	23603/23603	---M--	200	added ('OK')	image/jpeg	etag:%221d96c6d2a3c9d33%22	https://tamimicontracting.com/uploads/certificate-lisitng/Gosi_Certificate_From_General_Organisation_for_Social_Insurance_logo.jpg	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/certificate-lisitng/Gosi_Certificate_From_General_Organisation_for_Social_Insurance_logo.jpg	(from https://tamimicontracting.com/en/certificates)
18:44:52	451793/451793	---M--	200	added ('OK')	image/jpeg	etag:%221dbb81d37f0f851%22	https://tamimicontracting.com/uploads/certificate-lisitng/GOSI_Certificate___Abdulmohsen_Altamimi_Contracting___images_photos.jpg	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/certificate-lisitng/GOSI_Certificate___Abdulmohsen_Altamimi_Contracting___images_photos.jpg	(from https://tamimicontracting.com/en/certificates)
18:44:53	202804/202804	---M--	200	added ('OK')	image/jpeg	etag:%221d96c6cc7483234%22	https://tamimicontracting.com/uploads/certificate-lisitng/National_address.jpg	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/certificate-lisitng/National_address.jpg	(from https://tamimicontracting.com/en/certificates)
18:44:54	23503/23503	---M--	200	added ('OK')	image/jpeg	etag:%221d96c6cbdc199cf%22	https://tamimicontracting.com/uploads/certificate-lisitng/national_address_logo_saudi.jpg	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/certificate-lisitng/national_address_logo_saudi.jpg	(from https://tamimicontracting.com/en/certificates)
18:44:56	20758/20758	---M--	200	added ('OK')	image/jpeg	etag:%221d96c6eb8fe5c96%22	https://tamimicontracting.com/uploads/certificate-lisitng/Saudization_logo.jpg	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/certificate-lisitng/Saudization_logo.jpg	(from https://tamimicontracting.com/en/certificates)
18:44:56	308846/308846	---M--	200	added ('OK')	image/jpeg	etag:%221dbb81e37150cee%22	https://tamimicontracting.com/uploads/certificate-lisitng/Localization_certificate___Abdulmohsen_Altamimi_Contracting___image.jpg	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/certificate-lisitng/Localization_certificate___Abdulmohsen_Altamimi_Contracting___image.jpg	(from https://tamimicontracting.com/en/certificates)
18:44:57	197172/197172	---M--	200	added ('OK')	image/jpeg	etag:%221dad1dd71529134%22	https://tamimicontracting.com/uploads/certificate-lisitng/____2024___2026______.jpg	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/certificate-lisitng/____2024___2026______.jpg	(from https://tamimicontracting.com/en/certificates)
18:44:58	28482/28482	---M--	200	added ('OK')	image/jpeg	etag:%221d96c6f6a04c742%22	https://tamimicontracting.com/uploads/certificate-lisitng/ministry_of_rural_municipality_affair.jpg	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/certificate-lisitng/ministry_of_rural_municipality_affair.jpg	(from https://tamimicontracting.com/en/certificates)
18:44:59	374087/374087	---M--	200	added ('OK')	image/jpeg	etag:%221d96c7104b403c7%22	https://tamimicontracting.com/uploads/certificate-lisitng/VAT_certificate.jpg	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/certificate-lisitng/VAT_certificate.jpg	(from https://tamimicontracting.com/en/certificates)
18:44:59	21922/21922	---M--	200	added ('OK')	image/png	etag:%221d9711aa4acde22%22	https://tamimicontracting.com/uploads/certificate-lisitng/VAT_new_logo_last.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/certificate-lisitng/VAT_new_logo_last.png	(from https://tamimicontracting.com/en/certificates)
18:45:01	469436/469436	---M--	200	added ('OK')	image/jpeg	etag:%221dbb821231ca1bc%22	https://tamimicontracting.com/uploads/certificate-lisitng/______Page_1.jpg	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/certificate-lisitng/______Page_1.jpg	(from https://tamimicontracting.com/en/certificates)
18:45:01	25620/25620	---M--	200	added ('OK')	image/jpeg	etag:%221d96c712d39d494%22	https://tamimicontracting.com/uploads/certificate-lisitng/zakat_vat_1.jpg	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/certificate-lisitng/zakat_vat_1.jpg	(from https://tamimicontracting.com/en/certificates)
18:45:02	182957/182957	---M--	200	added ('OK')	image/jpeg	etag:%221d9705164cf6b2d%22	https://tamimicontracting.com/uploads/certificate-lisitng/Saudi_Aramco_Registration_Approval_Letter.jpg	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/certificate-lisitng/Saudi_Aramco_Registration_Approval_Letter.jpg	(from https://tamimicontracting.com/en/certificates)
18:45:03	43198/43198	---M--	200	added ('OK')	image/png	etag:%221d9710ddbc8d8be%22	https://tamimicontracting.com/uploads/certificate-lisitng/aramco_new_logo.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/certificate-lisitng/aramco_new_logo.png	(from https://tamimicontracting.com/en/certificates)
18:45:04	102169/102169	---M--	200	added ('OK')	image/png	etag:%221d972a7a6f1af99%22	https://tamimicontracting.com/uploads/certificate-lisitng/Chamber_of_Commerce.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/certificate-lisitng/Chamber_of_Commerce.png	(from https://tamimicontracting.com/en/certificates)
18:45:05	27189/27189	---M--	200	added ('OK')	image/png	etag:%221d972a8ff7387b5%22	https://tamimicontracting.com/uploads/certificate-lisitng/Chamber_new_new.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/certificate-lisitng/Chamber_new_new.png	(from https://tamimicontracting.com/en/certificates)
18:45:06	21309/21309	---M--	200	added ('OK')	image/jpeg	etag:%221d96c6a72a6fcbd%22	https://tamimicontracting.com/uploads/certificate-lisitng/ministry_of_commerce.jpg	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/certificate-lisitng/ministry_of_commerce.jpg	(from https://tamimicontracting.com/en/certificates)
18:45:07	533456/533456	---M--	200	added ('OK')	image/jpeg	etag:%221d9db1346a980d0%22	https://tamimicontracting.com/uploads/certificate-lisitng/Tamimi_Contracting_CR_with_activities_2023_1.jpg	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/certificate-lisitng/Tamimi_Contracting_CR_with_activities_2023_1.jpg	(from https://tamimicontracting.com/en/certificates)
18:45:08	40216/40216	---M--	200	added ('OK')	image/png	etag:%221d96547af2ab618%22	https://tamimicontracting.com/uploads/iso/iso_cirtificate.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/iso/iso_cirtificate.png	(from https://tamimicontracting.com/en/certificates)
18:45:13	40216/40216	---M--	200	added ('OK')	image/png	etag:%221d96547ba7dcb98%22	https://tamimicontracting.com/uploads/iso/iso_cirtificate_1.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/iso/iso_cirtificate_1.png	(from https://tamimicontracting.com/en/certificates)
18:45:15	460849/460849	---M--	200	added ('OK')	image/jpeg	etag:%221dbb8ec94733531%22	https://tamimicontracting.com/uploads/iso/ISO_14001.2015_updated_page_0001.jpg	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/iso/ISO_14001.2015_updated_page_0001.jpg	(from https://tamimicontracting.com/en/certificates)
